person_id,site_id,pref
TWD0000000045BVYIM,LOV0000000609TNQAE,100
TWD0000000123BVYIM,LOV0000000609TNQAE,3
TWD0000000149BVYIM,LOV0000000609TNQAE,54
TWD0000000175BVYIM,LOV0000000609TNQAE,0
TWD0000000201BVYIM,LOV0000000609TNQAE,78
TWD0000000253BVYIM,LOV0000000609TNQAE,56
UXE0000000046CWZJN,LOV0000000609TNQAE,83
UXE0000000072CWZJN,LOV0000000609TNQAE,97
UXE0000000254CWZJN,LOV0000000609TNQAE,94
UXE0000000306CWZJN,LOV0000000609TNQAE,34
UXE0000000332CWZJN,LOV0000000609TNQAE,82
VYF0000000021DXAKO,LOV0000000609TNQAE,47
VYF0000000099DXAKO,LOV0000000609TNQAE,60
VYF0000000177DXAKO,LOV0000000609TNQAE,70
VYF0000000281DXAKO,LOV0000000609TNQAE,54
VYF0000000307DXAKO,LOV0000000609TNQAE,79
VYF0000000333DXAKO,LOV0000000609TNQAE,14
WZG0000000048EYBLP,LOV0000000609TNQAE,90
WZG0000000074EYBLP,LOV0000000609TNQAE,16
WZG0000000308EYBLP,LOV0000000609TNQAE,51
WZG0000000334EYBLP,LOV0000000609TNQAE,97
XAH0000000075FZCMQ,LOV0000000609TNQAE,59
XAH0000000153FZCMQ,LOV0000000609TNQAE,86
XAH0000000205FZCMQ,LOV0000000609TNQAE,73
XAH0000000257FZCMQ,LOV0000000609TNQAE,91
XAH0000000283FZCMQ,LOV0000000609TNQAE,100
YBI0000000050GADNR,LOV0000000609TNQAE,99
YBI0000000154GADNR,LOV0000000609TNQAE,11
YBI0000000180GADNR,LOV0000000609TNQAE,86
YBI0000000232GADNR,LOV0000000609TNQAE,52
YBI0000000258GADNR,LOV0000000609TNQAE,75
ZCJ0000000051HBEOS,LOV0000000609TNQAE,76
ZCJ0000000181HBEOS,LOV0000000609TNQAE,5
ZCJ0000000233HBEOS,LOV0000000609TNQAE,34
BEL0000000339JDGQU,LOV0000000635TNQAE,81
CFM0000000132KEHRV,LOV0000000635TNQAE,56
DGN0000000003LFISW,LOV0000000635TNQAE,36
EHO0000000056MGJTX,LOV0000000635TNQAE,36
EHO0000000082MGJTX,LOV0000000635TNQAE,87
FIP0000000135NHKUY,LOV0000000635TNQAE,18
FIP0000000343NHKUY,LOV0000000635TNQAE,12
KNU0000000010SMPZD,LOV0000000635TNQAE,28
KNU0000000062SMPZD,LOV0000000635TNQAE,59
KNU0000000218SMPZD,LOV0000000635TNQAE,29
LOV0000000167TNQAE,LOV0000000635TNQAE,72
MPW0000000220UORBF,LOV0000000635TNQAE,43
NQX0000000221VPSCG,LOV0000000635TNQAE,76
ORY0000000170WQTDH,LOV0000000635TNQAE,83
SVC0000000122AUXHL,LOV0000000635TNQAE,47
WZG0000000230EYBLP,LOV0000000635TNQAE,4
XAH0000000179FZCMQ,LOV0000000635TNQAE,25
XAH0000000257FZCMQ,LOV0000000635TNQAE,61
ADK0000000208ICFPT,LOV0000000661TNQAE,39
ADK0000000260ICFPT,LOV0000000661TNQAE,62
ADK0000000338ICFPT,LOV0000000661TNQAE,93
BEL0000000027JDGQU,LOV0000000661TNQAE,41
BEL0000000261JDGQU,LOV0000000661TNQAE,91
CFM0000000340KEHRV,LOV0000000661TNQAE,90
DGN0000000185LFISW,LOV0000000661TNQAE,0
DGN0000000237LFISW,LOV0000000661TNQAE,0
EHO0000000004MGJTX,LOV0000000661TNQAE,76
EHO0000000082MGJTX,LOV0000000661TNQAE,32
EHO0000000264MGJTX,LOV0000000661TNQAE,59
FIP0000000005NHKUY,LOV0000000661TNQAE,99
FIP0000000239NHKUY,LOV0000000661TNQAE,43
GJQ0000000006OILVZ,LOV0000000661TNQAE,15
GJQ0000000188OILVZ,LOV0000000661TNQAE,26
ILS0000000008QKNXB,LOV0000000661TNQAE,22
ILS0000000138QKNXB,LOV0000000661TNQAE,38
JMT0000000061RLOYC,LOV0000000661TNQAE,81
JMT0000000087RLOYC,LOV0000000661TNQAE,45
JMT0000000165RLOYC,LOV0000000661TNQAE,53
JMT0000000191RLOYC,LOV0000000661TNQAE,93
JMT0000000347RLOYC,LOV0000000661TNQAE,64
KNU0000000140SMPZD,LOV0000000661TNQAE,75
MPW0000000012UORBF,LOV0000000661TNQAE,59
MPW0000000090UORBF,LOV0000000661TNQAE,89
NQX0000000195VPSCG,LOV0000000661TNQAE,33
ORY0000000170WQTDH,LOV0000000661TNQAE,85
RUB0000000017ZTWGK,LOV0000000661TNQAE,43
SVC0000000330AUXHL,LOV0000000661TNQAE,38
TWD0000000279BVYIM,LOV0000000661TNQAE,66
TWD0000000331BVYIM,LOV0000000661TNQAE,39
VYF0000000021DXAKO,LOV0000000661TNQAE,80
VYF0000000047DXAKO,LOV0000000661TNQAE,20
VYF0000000255DXAKO,LOV0000000661TNQAE,2
WZG0000000074EYBLP,LOV0000000661TNQAE,49
WZG0000000256EYBLP,LOV0000000661TNQAE,91
WZG0000000282EYBLP,LOV0000000661TNQAE,88
XAH0000000023FZCMQ,LOV0000000661TNQAE,4
ADK0000000078ICFPT,LOV0000000687TNQAE,74
EHO0000000056MGJTX,LOV0000000687TNQAE,69
FIP0000000213NHKUY,LOV0000000687TNQAE,45
HKR0000000111PJMWA,LOV0000000687TNQAE,37
HKR0000000163PJMWA,LOV0000000687TNQAE,8
ILS0000000164QKNXB,LOV0000000687TNQAE,82
ILS0000000216QKNXB,LOV0000000687TNQAE,15
ORY0000000170WQTDH,LOV0000000687TNQAE,65
XAH0000000283FZCMQ,LOV0000000687TNQAE,53
XAH0000000309FZCMQ,LOV0000000687TNQAE,98
GJQ0000000032OILVZ,LOV0000000713TNQAE,41
ILS0000000268QKNXB,LOV0000000713TNQAE,22
JMT0000000061RLOYC,LOV0000000713TNQAE,42
JMT0000000269RLOYC,LOV0000000713TNQAE,58
JMT0000000295RLOYC,LOV0000000713TNQAE,30
KNU0000000088SMPZD,LOV0000000713TNQAE,87
KNU0000000322SMPZD,LOV0000000713TNQAE,3
MPW0000000064UORBF,LOV0000000713TNQAE,32
MPW0000000298UORBF,LOV0000000713TNQAE,83
PSZ0000000067XRUEI,LOV0000000713TNQAE,100
RUB0000000251ZTWGK,LOV0000000713TNQAE,66
VYF0000000151DXAKO,LOV0000000713TNQAE,90
YBI0000000232GADNR,LOV0000000713TNQAE,23
ADK0000000000ICFPT,LOV0000000739TNQAE,25
ADK0000000026ICFPT,LOV0000000739TNQAE,4
ADK0000000052ICFPT,LOV0000000739TNQAE,76
ADK0000000130ICFPT,LOV0000000739TNQAE,77
ADK0000000156ICFPT,LOV0000000739TNQAE,47
ADK0000000234ICFPT,LOV0000000739TNQAE,78
ADK0000000260ICFPT,LOV0000000739TNQAE,12
ADK0000000286ICFPT,LOV0000000739TNQAE,90
ADK0000000312ICFPT,LOV0000000739TNQAE,27
BEL0000000027JDGQU,LOV0000000739TNQAE,78
BEL0000000053JDGQU,LOV0000000739TNQAE,88
BEL0000000131JDGQU,LOV0000000739TNQAE,70
BEL0000000157JDGQU,LOV0000000739TNQAE,96
BEL0000000183JDGQU,LOV0000000739TNQAE,59
BEL0000000209JDGQU,LOV0000000739TNQAE,40
BEL0000000235JDGQU,LOV0000000739TNQAE,15
CFM0000000002KEHRV,LOV0000000739TNQAE,39
CFM0000000028KEHRV,LOV0000000739TNQAE,23
CFM0000000106KEHRV,LOV0000000739TNQAE,86
CFM0000000158KEHRV,LOV0000000739TNQAE,35
CFM0000000184KEHRV,LOV0000000739TNQAE,26
CFM0000000210KEHRV,LOV0000000739TNQAE,54
CFM0000000288KEHRV,LOV0000000739TNQAE,99
DGN0000000003LFISW,LOV0000000739TNQAE,58
DGN0000000029LFISW,LOV0000000739TNQAE,34
DGN0000000107LFISW,LOV0000000739TNQAE,27
DGN0000000133LFISW,LOV0000000739TNQAE,27
DGN0000000237LFISW,LOV0000000739TNQAE,74
DGN0000000263LFISW,LOV0000000739TNQAE,34
DGN0000000289LFISW,LOV0000000739TNQAE,56
DGN0000000315LFISW,LOV0000000739TNQAE,12
EHO0000000056MGJTX,LOV0000000739TNQAE,83
EHO0000000108MGJTX,LOV0000000739TNQAE,46
EHO0000000134MGJTX,LOV0000000739TNQAE,51
EHO0000000160MGJTX,LOV0000000739TNQAE,54
EHO0000000212MGJTX,LOV0000000739TNQAE,17
FIP0000000005NHKUY,LOV0000000739TNQAE,21
FIP0000000213NHKUY,LOV0000000739TNQAE,81
FIP0000000239NHKUY,LOV0000000739TNQAE,76
FIP0000000291NHKUY,LOV0000000739TNQAE,59
GJQ0000000110OILVZ,LOV0000000739TNQAE,21
GJQ0000000162OILVZ,LOV0000000739TNQAE,75
GJQ0000000188OILVZ,LOV0000000739TNQAE,53
GJQ0000000214OILVZ,LOV0000000739TNQAE,53
GJQ0000000318OILVZ,LOV0000000739TNQAE,100
HKR0000000033PJMWA,LOV0000000739TNQAE,71
HKR0000000163PJMWA,LOV0000000739TNQAE,98
HKR0000000189PJMWA,LOV0000000739TNQAE,30
HKR0000000241PJMWA,LOV0000000739TNQAE,25
HKR0000000293PJMWA,LOV0000000739TNQAE,80
ILS0000000008QKNXB,LOV0000000739TNQAE,69
ILS0000000060QKNXB,LOV0000000739TNQAE,96
ILS0000000164QKNXB,LOV0000000739TNQAE,11
ILS0000000320QKNXB,LOV0000000739TNQAE,63
JMT0000000009RLOYC,LOV0000000739TNQAE,56
JMT0000000035RLOYC,LOV0000000739TNQAE,87
JMT0000000139RLOYC,LOV0000000739TNQAE,96
JMT0000000217RLOYC,LOV0000000739TNQAE,29
JMT0000000243RLOYC,LOV0000000739TNQAE,34
JMT0000000269RLOYC,LOV0000000739TNQAE,85
JMT0000000295RLOYC,LOV0000000739TNQAE,2
JMT0000000321RLOYC,LOV0000000739TNQAE,32
KNU0000000036SMPZD,LOV0000000739TNQAE,53
KNU0000000088SMPZD,LOV0000000739TNQAE,34
KNU0000000114SMPZD,LOV0000000739TNQAE,17
KNU0000000140SMPZD,LOV0000000739TNQAE,80
KNU0000000192SMPZD,LOV0000000739TNQAE,38
KNU0000000244SMPZD,LOV0000000739TNQAE,47
KNU0000000270SMPZD,LOV0000000739TNQAE,48
LOV0000000037TNQAE,LOV0000000739TNQAE,56
LOV0000000063TNQAE,LOV0000000739TNQAE,71
LOV0000000089TNQAE,LOV0000000739TNQAE,18
LOV0000000141TNQAE,LOV0000000739TNQAE,59
LOV0000000167TNQAE,LOV0000000739TNQAE,14
LOV0000000297TNQAE,LOV0000000739TNQAE,42
LOV0000000323TNQAE,LOV0000000739TNQAE,87
MPW0000000012UORBF,LOV0000000739TNQAE,32
MPW0000000038UORBF,LOV0000000739TNQAE,74
MPW0000000142UORBF,LOV0000000739TNQAE,23
NQX0000000013VPSCG,LOV0000000739TNQAE,68
NQX0000000065VPSCG,LOV0000000739TNQAE,9
NQX0000000091VPSCG,LOV0000000739TNQAE,9
NQX0000000117VPSCG,LOV0000000739TNQAE,88
NQX0000000195VPSCG,LOV0000000739TNQAE,12
NQX0000000273VPSCG,LOV0000000739TNQAE,37
ORY0000000066WQTDH,LOV0000000739TNQAE,48
ORY0000000118WQTDH,LOV0000000739TNQAE,24
ORY0000000144WQTDH,LOV0000000739TNQAE,25
ORY0000000222WQTDH,LOV0000000739TNQAE,11
ORY0000000248WQTDH,LOV0000000739TNQAE,16
ORY0000000274WQTDH,LOV0000000739TNQAE,84
ORY0000000300WQTDH,LOV0000000739TNQAE,47
ORY0000000326WQTDH,LOV0000000739TNQAE,42
PSZ0000000015XRUEI,LOV0000000739TNQAE,89
PSZ0000000041XRUEI,LOV0000000739TNQAE,69
PSZ0000000093XRUEI,LOV0000000739TNQAE,14
PSZ0000000223XRUEI,LOV0000000739TNQAE,81
PSZ0000000249XRUEI,LOV0000000739TNQAE,97
PSZ0000000301XRUEI,LOV0000000739TNQAE,6
QTA0000000042YSVFJ,LOV0000000739TNQAE,83
QTA0000000068YSVFJ,LOV0000000739TNQAE,62
QTA0000000094YSVFJ,LOV0000000739TNQAE,84
QTA0000000120YSVFJ,LOV0000000739TNQAE,77
QTA0000000172YSVFJ,LOV0000000739TNQAE,50
QTA0000000302YSVFJ,LOV0000000739TNQAE,9
RUB0000000043ZTWGK,LOV0000000739TNQAE,86
RUB0000000069ZTWGK,LOV0000000739TNQAE,35
RUB0000000095ZTWGK,LOV0000000739TNQAE,86
RUB0000000121ZTWGK,LOV0000000739TNQAE,35
RUB0000000173ZTWGK,LOV0000000739TNQAE,39
RUB0000000225ZTWGK,LOV0000000739TNQAE,34
SVC0000000018AUXHL,LOV0000000739TNQAE,12
SVC0000000044AUXHL,LOV0000000739TNQAE,12
SVC0000000148AUXHL,LOV0000000739TNQAE,56
SVC0000000278AUXHL,LOV0000000739TNQAE,95
SVC0000000304AUXHL,LOV0000000739TNQAE,95
SVC0000000330AUXHL,LOV0000000739TNQAE,21
TWD0000000045BVYIM,LOV0000000739TNQAE,23
TWD0000000123BVYIM,LOV0000000739TNQAE,53
TWD0000000149BVYIM,LOV0000000739TNQAE,65
TWD0000000175BVYIM,LOV0000000739TNQAE,21
TWD0000000201BVYIM,LOV0000000739TNQAE,69
TWD0000000253BVYIM,LOV0000000739TNQAE,79
UXE0000000046CWZJN,LOV0000000739TNQAE,36
UXE0000000072CWZJN,LOV0000000739TNQAE,96
UXE0000000254CWZJN,LOV0000000739TNQAE,52
UXE0000000306CWZJN,LOV0000000739TNQAE,1
UXE0000000332CWZJN,LOV0000000739TNQAE,33
VYF0000000021DXAKO,LOV0000000739TNQAE,4
VYF0000000099DXAKO,LOV0000000739TNQAE,16
VYF0000000177DXAKO,LOV0000000739TNQAE,35
VYF0000000281DXAKO,LOV0000000739TNQAE,97
VYF0000000307DXAKO,LOV0000000739TNQAE,0
VYF0000000333DXAKO,LOV0000000739TNQAE,14
WZG0000000048EYBLP,LOV0000000739TNQAE,11
WZG0000000074EYBLP,LOV0000000739TNQAE,64
WZG0000000308EYBLP,LOV0000000739TNQAE,54
WZG0000000334EYBLP,LOV0000000739TNQAE,36
XAH0000000075FZCMQ,LOV0000000739TNQAE,51
XAH0000000153FZCMQ,LOV0000000739TNQAE,38
XAH0000000205FZCMQ,LOV0000000739TNQAE,60
XAH0000000257FZCMQ,LOV0000000739TNQAE,51
XAH0000000283FZCMQ,LOV0000000739TNQAE,67
YBI0000000050GADNR,LOV0000000739TNQAE,1
YBI0000000154GADNR,LOV0000000739TNQAE,44
YBI0000000180GADNR,LOV0000000739TNQAE,34
YBI0000000232GADNR,LOV0000000739TNQAE,72
YBI0000000258GADNR,LOV0000000739TNQAE,59
ZCJ0000000051HBEOS,LOV0000000739TNQAE,22
ZCJ0000000181HBEOS,LOV0000000739TNQAE,38
ZCJ0000000233HBEOS,LOV0000000739TNQAE,38
ADK0000000026ICFPT,LOV0000000765TNQAE,28
BEL0000000183JDGQU,LOV0000000765TNQAE,4
BEL0000000209JDGQU,LOV0000000765TNQAE,25
CFM0000000028KEHRV,LOV0000000765TNQAE,42
CFM0000000184KEHRV,LOV0000000765TNQAE,29
HKR0000000241PJMWA,LOV0000000765TNQAE,92
LOV0000000297TNQAE,LOV0000000765TNQAE,23
ORY0000000118WQTDH,LOV0000000765TNQAE,45
QTA0000000302YSVFJ,LOV0000000765TNQAE,29
RUB0000000173ZTWGK,LOV0000000765TNQAE,79
VYF0000000099DXAKO,LOV0000000765TNQAE,66
VYF0000000333DXAKO,LOV0000000765TNQAE,17
XAH0000000205FZCMQ,LOV0000000765TNQAE,54
XAH0000000283FZCMQ,LOV0000000765TNQAE,70
CFM0000000080KEHRV,LOV0000000791TNQAE,63
DGN0000000159LFISW,LOV0000000791TNQAE,4
GJQ0000000006OILVZ,LOV0000000791TNQAE,45
GJQ0000000162OILVZ,LOV0000000791TNQAE,79
JMT0000000113RLOYC,LOV0000000791TNQAE,81
QTA0000000146YSVFJ,LOV0000000791TNQAE,72
RUB0000000147ZTWGK,LOV0000000791TNQAE,55
TWD0000000331BVYIM,LOV0000000791TNQAE,32
YBI0000000154GADNR,LOV0000000791TNQAE,74
RUB0000000199ZTWGK,LOV0000000817TNQAE,1
SVC0000000200AUXHL,LOV0000000817TNQAE,47
UXE0000000202CWZJN,LOV0000000817TNQAE,40
ADK0000000000ICFPT,LOV0000000843TNQAE,94
ADK0000000026ICFPT,LOV0000000843TNQAE,15
ADK0000000052ICFPT,LOV0000000843TNQAE,11
ADK0000000130ICFPT,LOV0000000843TNQAE,29
ADK0000000156ICFPT,LOV0000000843TNQAE,17
ADK0000000234ICFPT,LOV0000000843TNQAE,46
ADK0000000260ICFPT,LOV0000000843TNQAE,32
ADK0000000286ICFPT,LOV0000000843TNQAE,13
ADK0000000312ICFPT,LOV0000000843TNQAE,5
BEL0000000027JDGQU,LOV0000000843TNQAE,70
BEL0000000053JDGQU,LOV0000000843TNQAE,7
BEL0000000131JDGQU,LOV0000000843TNQAE,97
BEL0000000157JDGQU,LOV0000000843TNQAE,99
BEL0000000183JDGQU,LOV0000000843TNQAE,70
BEL0000000209JDGQU,LOV0000000843TNQAE,82
BEL0000000235JDGQU,LOV0000000843TNQAE,44
CFM0000000002KEHRV,LOV0000000843TNQAE,37
CFM0000000028KEHRV,LOV0000000843TNQAE,52
CFM0000000106KEHRV,LOV0000000843TNQAE,29
CFM0000000158KEHRV,LOV0000000843TNQAE,43
CFM0000000184KEHRV,LOV0000000843TNQAE,60
CFM0000000210KEHRV,LOV0000000843TNQAE,0
CFM0000000288KEHRV,LOV0000000843TNQAE,46
DGN0000000003LFISW,LOV0000000843TNQAE,12
DGN0000000029LFISW,LOV0000000843TNQAE,95
DGN0000000107LFISW,LOV0000000843TNQAE,42
DGN0000000133LFISW,LOV0000000843TNQAE,61
DGN0000000237LFISW,LOV0000000843TNQAE,32
DGN0000000263LFISW,LOV0000000843TNQAE,34
DGN0000000289LFISW,LOV0000000843TNQAE,70
DGN0000000315LFISW,LOV0000000843TNQAE,3
EHO0000000056MGJTX,LOV0000000843TNQAE,48
EHO0000000108MGJTX,LOV0000000843TNQAE,65
EHO0000000134MGJTX,LOV0000000843TNQAE,96
EHO0000000160MGJTX,LOV0000000843TNQAE,44
EHO0000000212MGJTX,LOV0000000843TNQAE,81
FIP0000000005NHKUY,LOV0000000843TNQAE,66
FIP0000000213NHKUY,LOV0000000843TNQAE,50
FIP0000000239NHKUY,LOV0000000843TNQAE,30
FIP0000000291NHKUY,LOV0000000843TNQAE,38
GJQ0000000110OILVZ,LOV0000000843TNQAE,11
GJQ0000000162OILVZ,LOV0000000843TNQAE,1
GJQ0000000188OILVZ,LOV0000000843TNQAE,17
GJQ0000000214OILVZ,LOV0000000843TNQAE,92
GJQ0000000318OILVZ,LOV0000000843TNQAE,97
HKR0000000033PJMWA,LOV0000000843TNQAE,47
HKR0000000163PJMWA,LOV0000000843TNQAE,62
HKR0000000189PJMWA,LOV0000000843TNQAE,43
HKR0000000241PJMWA,LOV0000000843TNQAE,24
HKR0000000293PJMWA,LOV0000000843TNQAE,60
ILS0000000008QKNXB,LOV0000000843TNQAE,73
ILS0000000060QKNXB,LOV0000000843TNQAE,6
ILS0000000164QKNXB,LOV0000000843TNQAE,59
ILS0000000320QKNXB,LOV0000000843TNQAE,40
JMT0000000009RLOYC,LOV0000000843TNQAE,45
JMT0000000035RLOYC,LOV0000000843TNQAE,67
JMT0000000139RLOYC,LOV0000000843TNQAE,7
JMT0000000217RLOYC,LOV0000000843TNQAE,94
JMT0000000243RLOYC,LOV0000000843TNQAE,77
JMT0000000269RLOYC,LOV0000000843TNQAE,7
JMT0000000295RLOYC,LOV0000000843TNQAE,20
JMT0000000321RLOYC,LOV0000000843TNQAE,95
KNU0000000036SMPZD,LOV0000000843TNQAE,6
KNU0000000088SMPZD,LOV0000000843TNQAE,76
KNU0000000114SMPZD,LOV0000000843TNQAE,93
KNU0000000140SMPZD,LOV0000000843TNQAE,14
KNU0000000192SMPZD,LOV0000000843TNQAE,50
KNU0000000244SMPZD,LOV0000000843TNQAE,90
KNU0000000270SMPZD,LOV0000000843TNQAE,12
LOV0000000037TNQAE,LOV0000000843TNQAE,85
LOV0000000063TNQAE,LOV0000000843TNQAE,4
LOV0000000089TNQAE,LOV0000000843TNQAE,70
LOV0000000141TNQAE,LOV0000000843TNQAE,7
LOV0000000167TNQAE,LOV0000000843TNQAE,39
LOV0000000297TNQAE,LOV0000000843TNQAE,72
LOV0000000323TNQAE,LOV0000000843TNQAE,37
MPW0000000012UORBF,LOV0000000843TNQAE,80
MPW0000000038UORBF,LOV0000000843TNQAE,69
MPW0000000142UORBF,LOV0000000843TNQAE,55
NQX0000000013VPSCG,LOV0000000843TNQAE,65
NQX0000000065VPSCG,LOV0000000843TNQAE,26
NQX0000000091VPSCG,LOV0000000843TNQAE,42
NQX0000000117VPSCG,LOV0000000843TNQAE,24
NQX0000000195VPSCG,LOV0000000843TNQAE,57
NQX0000000273VPSCG,LOV0000000843TNQAE,82
ORY0000000066WQTDH,LOV0000000843TNQAE,32
ORY0000000118WQTDH,LOV0000000843TNQAE,8
ORY0000000144WQTDH,LOV0000000843TNQAE,88
ORY0000000222WQTDH,LOV0000000843TNQAE,73
ORY0000000248WQTDH,LOV0000000843TNQAE,18
ORY0000000274WQTDH,LOV0000000843TNQAE,45
ORY0000000300WQTDH,LOV0000000843TNQAE,11
ORY0000000326WQTDH,LOV0000000843TNQAE,17
PSZ0000000015XRUEI,LOV0000000843TNQAE,1
PSZ0000000041XRUEI,LOV0000000843TNQAE,38
PSZ0000000093XRUEI,LOV0000000843TNQAE,88
PSZ0000000223XRUEI,LOV0000000843TNQAE,44
PSZ0000000249XRUEI,LOV0000000843TNQAE,40
PSZ0000000301XRUEI,LOV0000000843TNQAE,69
QTA0000000042YSVFJ,LOV0000000843TNQAE,18
QTA0000000068YSVFJ,LOV0000000843TNQAE,38
QTA0000000094YSVFJ,LOV0000000843TNQAE,38
QTA0000000120YSVFJ,LOV0000000843TNQAE,21
QTA0000000172YSVFJ,LOV0000000843TNQAE,34
QTA0000000302YSVFJ,LOV0000000843TNQAE,8
RUB0000000043ZTWGK,LOV0000000843TNQAE,96
RUB0000000069ZTWGK,LOV0000000843TNQAE,49
RUB0000000095ZTWGK,LOV0000000843TNQAE,75
RUB0000000121ZTWGK,LOV0000000843TNQAE,57
RUB0000000173ZTWGK,LOV0000000843TNQAE,18
RUB0000000225ZTWGK,LOV0000000843TNQAE,95
SVC0000000018AUXHL,LOV0000000843TNQAE,15
SVC0000000044AUXHL,LOV0000000843TNQAE,91
SVC0000000148AUXHL,LOV0000000843TNQAE,98
SVC0000000278AUXHL,LOV0000000843TNQAE,16
SVC0000000304AUXHL,LOV0000000843TNQAE,55
SVC0000000330AUXHL,LOV0000000843TNQAE,64
TWD0000000045BVYIM,LOV0000000843TNQAE,28
TWD0000000123BVYIM,LOV0000000843TNQAE,53
TWD0000000149BVYIM,LOV0000000843TNQAE,98
TWD0000000175BVYIM,LOV0000000843TNQAE,90
TWD0000000201BVYIM,LOV0000000843TNQAE,74
TWD0000000253BVYIM,LOV0000000843TNQAE,81
UXE0000000046CWZJN,LOV0000000843TNQAE,35
UXE0000000072CWZJN,LOV0000000843TNQAE,65
UXE0000000254CWZJN,LOV0000000843TNQAE,17
UXE0000000306CWZJN,LOV0000000843TNQAE,9
UXE0000000332CWZJN,LOV0000000843TNQAE,36
VYF0000000021DXAKO,LOV0000000843TNQAE,81
VYF0000000099DXAKO,LOV0000000843TNQAE,14
VYF0000000177DXAKO,LOV0000000843TNQAE,45
VYF0000000281DXAKO,LOV0000000843TNQAE,71
VYF0000000307DXAKO,LOV0000000843TNQAE,1
VYF0000000333DXAKO,LOV0000000843TNQAE,77
WZG0000000048EYBLP,LOV0000000843TNQAE,86
WZG0000000074EYBLP,LOV0000000843TNQAE,20
WZG0000000308EYBLP,LOV0000000843TNQAE,31
WZG0000000334EYBLP,LOV0000000843TNQAE,26
XAH0000000075FZCMQ,LOV0000000843TNQAE,99
XAH0000000153FZCMQ,LOV0000000843TNQAE,37
XAH0000000205FZCMQ,LOV0000000843TNQAE,76
XAH0000000257FZCMQ,LOV0000000843TNQAE,0
XAH0000000283FZCMQ,LOV0000000843TNQAE,81
YBI0000000050GADNR,LOV0000000843TNQAE,30
YBI0000000154GADNR,LOV0000000843TNQAE,84
YBI0000000180GADNR,LOV0000000843TNQAE,52
YBI0000000232GADNR,LOV0000000843TNQAE,66
YBI0000000258GADNR,LOV0000000843TNQAE,45
ZCJ0000000051HBEOS,LOV0000000843TNQAE,79
ZCJ0000000181HBEOS,LOV0000000843TNQAE,27
ZCJ0000000233HBEOS,LOV0000000843TNQAE,94
ADK0000000000ICFPT,LOV0000000869TNQAE,20
ADK0000000026ICFPT,LOV0000000869TNQAE,65
ADK0000000052ICFPT,LOV0000000869TNQAE,54
ADK0000000130ICFPT,LOV0000000869TNQAE,10
ADK0000000156ICFPT,LOV0000000869TNQAE,17
ADK0000000234ICFPT,LOV0000000869TNQAE,16
ADK0000000260ICFPT,LOV0000000869TNQAE,63
ADK0000000286ICFPT,LOV0000000869TNQAE,50
ADK0000000312ICFPT,LOV0000000869TNQAE,12
BEL0000000027JDGQU,LOV0000000869TNQAE,2
BEL0000000053JDGQU,LOV0000000869TNQAE,26
BEL0000000131JDGQU,LOV0000000869TNQAE,48
BEL0000000157JDGQU,LOV0000000869TNQAE,38
BEL0000000183JDGQU,LOV0000000869TNQAE,79
BEL0000000209JDGQU,LOV0000000869TNQAE,67
BEL0000000235JDGQU,LOV0000000869TNQAE,62
CFM0000000002KEHRV,LOV0000000869TNQAE,50
CFM0000000028KEHRV,LOV0000000869TNQAE,15
CFM0000000106KEHRV,LOV0000000869TNQAE,81
CFM0000000158KEHRV,LOV0000000869TNQAE,100
CFM0000000184KEHRV,LOV0000000869TNQAE,1
CFM0000000210KEHRV,LOV0000000869TNQAE,96
CFM0000000288KEHRV,LOV0000000869TNQAE,7
DGN0000000003LFISW,LOV0000000869TNQAE,21
DGN0000000029LFISW,LOV0000000869TNQAE,33
DGN0000000107LFISW,LOV0000000869TNQAE,76
DGN0000000133LFISW,LOV0000000869TNQAE,78
DGN0000000237LFISW,LOV0000000869TNQAE,79
DGN0000000263LFISW,LOV0000000869TNQAE,40
DGN0000000289LFISW,LOV0000000869TNQAE,93
DGN0000000315LFISW,LOV0000000869TNQAE,32
EHO0000000056MGJTX,LOV0000000869TNQAE,95
EHO0000000108MGJTX,LOV0000000869TNQAE,4
EHO0000000134MGJTX,LOV0000000869TNQAE,39
EHO0000000160MGJTX,LOV0000000869TNQAE,66
EHO0000000212MGJTX,LOV0000000869TNQAE,57
FIP0000000005NHKUY,LOV0000000869TNQAE,23
FIP0000000213NHKUY,LOV0000000869TNQAE,31
FIP0000000239NHKUY,LOV0000000869TNQAE,88
FIP0000000291NHKUY,LOV0000000869TNQAE,30
GJQ0000000110OILVZ,LOV0000000869TNQAE,4
GJQ0000000162OILVZ,LOV0000000869TNQAE,46
GJQ0000000188OILVZ,LOV0000000869TNQAE,86
GJQ0000000214OILVZ,LOV0000000869TNQAE,85
GJQ0000000318OILVZ,LOV0000000869TNQAE,8
HKR0000000033PJMWA,LOV0000000869TNQAE,83
HKR0000000163PJMWA,LOV0000000869TNQAE,48
HKR0000000189PJMWA,LOV0000000869TNQAE,38
HKR0000000241PJMWA,LOV0000000869TNQAE,22
HKR0000000293PJMWA,LOV0000000869TNQAE,48
ILS0000000008QKNXB,LOV0000000869TNQAE,85
ILS0000000060QKNXB,LOV0000000869TNQAE,75
ILS0000000164QKNXB,LOV0000000869TNQAE,76
ILS0000000320QKNXB,LOV0000000869TNQAE,50
JMT0000000009RLOYC,LOV0000000869TNQAE,78
JMT0000000035RLOYC,LOV0000000869TNQAE,63
